,County,Republicans 2016,Democrats 2016,Green 2016,Libertarians 2016,Total Population,GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
1691,"Erie County, Pennsylvania",48.76151484135107,46.75878539747527,0.9416581371545548,3.1465370180825665,280143,County,42049,"Erie County, Pennsylvania",186224,31.226999999999997,68.806,71.455,27.482,71.84,25.415,79.317,19.541,68.295,31.02,85.036,14.96,,,71.126,11.716,54.425,32.618,49.728,28.684,59.773,40.499,37.195,53.518,56.56399999999999,34.746,61.213,27.3,69.10600000000001,20.134,70.37100000000001,20.179000000000002,50.54600000000001,49.066
1692,"Greene County, Pennsylvania",69.501838849883,27.796723503844863,0.5349381477766633,1.7586091608157808,39097,County,42059,"Greene County, Pennsylvania",27053,24.589000000000002,75.321,48.266999999999996,50.595,64.282,34.891,71.695,28.026,58.461999999999996,40.336,78.196,21.076999999999998,,,57.81,18.14,44.066,38.16,31.836,34.403,52.353,48.051,34.272,52.865,51.967,35.883,55.606,29.031999999999996,63.831,23.579,61.468999999999994,25.765,40.168,59.265
1693,"Potter County, Pennsylvania",80.32660408898032,16.715957310016716,0.4371865758004372,2.1216407355021216,17299,County,42105,"Potter County, Pennsylvania",12363,28.155,71.681,59.918,39.71,65.263,33.531,73.057,26.125,58.675,40.635,79.152,20.322,,,61.231,19.084,45.303000000000004,37.714,40.271,35.016,49.684,50.419,32.836999999999996,58.341,50.576,41.71,54.388000000000005,34.157,62.748999999999995,27.295,61.692,27.884,42.303999999999995,57.525
1694,"Sullivan County, Pennsylvania",73.16919191919192,23.863636363636363,0.4419191919191919,2.051767676767677,6323,County,42113,"Sullivan County, Pennsylvania",4938,29.366999999999997,70.465,62.58,36.663000000000004,65.872,31.995,73.851,24.958000000000002,59.583999999999996,39.353,80.268,18.87,,,64.226,16.38,46.748000000000005,37.18,42.652,32.726,52.735,47.419,34.704,56.748000000000005,52.93600000000001,39.306,56.765,31.634,64.876,25.199,63.961000000000006,26.04,44.843999999999994,54.652
1695,"Los Angeles County, California",23.388693821283887,71.40718653188905,2.068722116141643,2.542012434051564,9801950,County,6037,"Los Angeles County, California",6557746,38.29,61.233000000000004,77.32300000000001,21.320999999999998,73.222,21.616,75.762,21.949,67.87899999999999,29.575,80.119,16.92,,,74.227,8.599,61.09,26.003,57.228,21.154,67.845,31.896,51.817,38.053000000000004,67.038,23.366999999999997,70.87899999999999,17.396,75.619,13.337,74.877,14.655,57.823,40.794000000000004
1696,"Catahoula Parish, Louisiana",71.64332784184514,27.224052718286657,0.2883031301482702,0.3500823723228995,10415,County,22025,"Catahoula Parish, Louisiana",7049,26.1,73.836,60.043,38.128,62.578,33.549,67.32600000000001,31.629,58.098,40.215,76.075,23.108,,,61.653,14.302999999999999,44.349,39.553000000000004,37.55,29.954,49.888999999999996,50.206,36.07,50.489,51.901,34.923,54.473,28.72,61.328,23.361,59.638000000000005,26.453000000000003,47.713,51.581
1697,"Lafayette Parish, Louisiana",64.57542211573973,30.990823776740307,0.8058788435496548,2.6827905567287567,213270,County,22055,"Lafayette Parish, Louisiana",146758,30.357,69.767,61.69,37.321999999999996,66.913,30.93,69.34899999999999,30.61,61.262,38.069,77.893,21.973000000000003,,,65.375,14.857999999999999,47.097,36.168,42.394,32.156,51.852,48.208,35.521,53.655,52.516000000000005,37.376999999999995,56.897,29.831,64.556,22.704,62.326,26.033,46.971000000000004,53.01
1698,"Johnson County, Kansas",47.8661533567111,45.15554792978092,1.733314745507644,5.2449839680003425,534643,County,20091,"Johnson County, Kansas",373547,32.046,68.085,63.141999999999996,35.671,69.617,28.511,72.399,27.101999999999997,64.525,35.149,83.156,16.858,,,71.834,14.855,50.082,34.455,49.684,33.111,52.39,47.728,34.012,58.668,52.453,40.788000000000004,60.163000000000004,31.288,68.304,23.201,66.582,25.935,45.993,54.196000000000005
1699,"Iberville Parish, Louisiana",45.62737642585552,51.88555756404662,0.5734588293959982,1.0284859440254317,33032,County,22047,"Iberville Parish, Louisiana",22822,25.570999999999998,74.48,61.573,36.31,68.503,27.701999999999998,71.3,27.761999999999997,64.139,34.029,78.238,20.813000000000002,,,65.866,10.036,48.427,36.272,39.341,24.899,56.555,43.724,40.407,42.858000000000004,56.87,27.182,59.983999999999995,21.441,65.705,17.162,63.68600000000001,20.425,51.507,47.588
1700,"Boone County, Kentucky",67.88605176307104,26.100399513635573,0.6600660066006601,3.9933993399339935,115662,County,21015,"Boone County, Kentucky",79627,28.894000000000002,71.211,56.403999999999996,42.132,67.25399999999999,31.703000000000003,71.14399999999999,28.445999999999998,60.888999999999996,38.152,80.435,18.959,,,61.093999999999994,19.565,47.38,35.955999999999996,40.718,36.451,47.537,52.315,32.357,58.327,49.797,41.907,54.64,34.63,63.928000000000004,26.201999999999998,62.20399999999999,29.291,41.248000000000005,58.555
1701,"Logan County, Kansas",83.38278931750742,11.053412462908012,2.0771513353115725,3.4866468842729974,2698,County,20109,"Logan County, Kansas",1953,30.866999999999997,69.001,58.772,41.684,65.494,34.57,68.878,31.229,59.43,40.145,80.214,19.394000000000002,,,61.832,21.334,45.592,35.832,43.347,36.79,46.126000000000005,53.703,32.446999999999996,60.457,50.001999999999995,44.285,55.143,36.01,62.565,29.391,60.769,31.134,40.161,60.303000000000004
1702,"McCracken County, Kentucky",66.38333226816641,29.18770371317185,0.6934236594874417,2.6810251166357766,65312,County,21145,"McCracken County, Kentucky",46102,26.019000000000002,74.008,52.506,45.808,64.432,33.896,69.99,29.680999999999997,59.745,39.248000000000005,78.046,20.93,,,59.848,18.26,44.872,37.823,36.35,35.414,47.81,52.132,33.563,54.894,50.346000000000004,38.731,54.708999999999996,31.857,63.678000000000004,24.545,62.313,27.386,42.483999999999995,57.04
1703,"Greeley County, Kansas",81.84663536776213,12.989045383411579,1.2519561815336464,3.912363067292645,1215,County,20071,"Greeley County, Kansas",858,29.899,70.021,58.563,41.644,65.89399999999999,34.115,69.142,30.829,59.855,39.66,79.733,19.945,,,61.653999999999996,20.986,46.184,35.961,42.298,36.327,46.736999999999995,53.114,33.021,58.861000000000004,50.031000000000006,43.13,55.178000000000004,35.239000000000004,62.513999999999996,28.635,60.608000000000004,30.469,40.405,60.074
1704,"Liberty County, Florida",77.14719271623672,19.75720789074355,0.5159332321699545,2.306525037936267,8088,County,12077,"Liberty County, Florida",5677,28.555999999999997,71.456,64.005,35.458,68.87100000000001,30.541,72.564,27.094,62.216,36.645,80.061,19.412,,,64.19800000000001,15.967,48.596000000000004,34.903,43.568000000000005,30.660999999999998,48.69,51.544,35.09,54.93600000000001,51.791000000000004,38.188,56.20399999999999,31.165,63.382,24.831999999999997,62.66,26.241,44.633,55.403999999999996
1705,"Sumter County, Florida",68.78367623843755,29.525499354199013,0.2622343409568292,1.2668136570601052,82469,County,12119,"Sumter County, Florida",91658,31.475,68.551,63.538999999999994,35.758,69.431,29.52,71.729,27.933000000000003,61.841,37.071999999999996,81.125,18.079,,,65.719,15.284,48.163000000000004,35.095,45.293,32.431999999999995,50.978,49.321000000000005,35.213,57.896,52.763000000000005,39.758,57.826,31.916999999999998,65.67399999999999,24.749000000000002,64.355,27.435,46.105,53.761
1706,"Randolph County, Illinois",71.20866590649943,24.37998859749145,0.9549600912200684,3.456385404789054,33163,County,17157,"Randolph County, Illinois",23934,25.750999999999998,74.00399999999999,58.458,39.163000000000004,64.544,33.41,71.712,27.105999999999998,60.766000000000005,37.293,79.398,18.549,,,60.69,16.622,45.108000000000004,37.474000000000004,36.684,32.579,48.761,51.115,34.332,52.718999999999994,51.457,36.260999999999996,55.513000000000005,29.035,64.248,22.52,62.708999999999996,24.276999999999997,41.56399999999999,57.935
1707,"Wabash County, Illinois",74.76860422065901,21.214365049981488,0.777489818585709,3.239540910773788,12073,County,17185,"Wabash County, Illinois",8241,24.439,75.274,43.148,54.718999999999994,60.218999999999994,39.703,66.405,33.644,55.696999999999996,42.383,77.281,20.477,,,52.388000000000005,22.746,39.608000000000004,39.449,28.500999999999998,37.985,44.556999999999995,55.5,31.976,55.376000000000005,48.946999999999996,38.569,52.57899999999999,31.209,59.985,26.496,58.075,28.513,35.255,64.271
1708,"LaGrange County, Indiana",73.54480737018423,21.77554438860972,,4.679648241206031,36992,County,18087,"LaGrange County, Indiana",21388,32.72,66.774,65.469,33.096,63.445,34.106,69.693,28.463,58.86,38.905,79.915,17.814,,,65.964,13.87,48.486999999999995,34.852,44.075,29.479,52.42,47.482,37.766999999999996,52.266999999999996,55.666000000000004,34.918,58.153999999999996,28.092,65.64399999999999,22.474,65.167,23.375,47.228,51.986000000000004
1709,"Jefferson County, Illinois",69.45534546319419,26.210013081222503,0.9394696158877394,3.395171839695564,39445,County,17081,"Jefferson County, Illinois",26953,28.070999999999998,71.753,64.406,33.311,65.913,31.397,72.325,25.995,61.162,37.15,80.8,17.539,,,62.943999999999996,17.092,46.593,37.412,40.922,33.688,48.051,51.726000000000006,33.227,55.861000000000004,50.445,39.473,55.028,31.689,63.983999999999995,24.02,64.074,24.388,43.428999999999995,56.278
1710,"Jefferson County, Indiana",63.42767996434143,32.12985662283634,,4.442463412822226,32528,County,18077,"Jefferson County, Indiana",21900,26.47,73.26899999999999,52.924,45.65,67.102,32.426,71.22399999999999,28.682,61.748000000000005,36.839,80.259,18.685,,,60.495,17.738,46.04600000000001,35.047,36.304,33.338,50.347,49.931999999999995,34.434,52.37,52.724,35.176,56.268,28.336,63.769,23.28,61.675,25.965999999999998,40.328,59.291000000000004
1711,"Gray County, Kansas",82.09845847836897,12.779711586275484,1.4917951268025855,3.630034808552959,5945,County,20069,"Gray County, Kansas",3778,27.555999999999997,72.331,53.3,45.442,59.452,38.341,64.687,34.037,54.001000000000005,44.466,76.763,21.968000000000004,,,58.185,21.162,41.706,40.155,35.919000000000004,37.361999999999995,44.847,55.068999999999996,32.507,58.155,48.103,43.119,52.256,35.705,60.293,29.118000000000002,58.599,31.3,40.359,59.332
1712,"Brown County, Illinois",76.02739726027397,20.33390410958904,0.4280821917808219,3.2106164383561646,6765,County,17009,"Brown County, Illinois",5112,26.594,73.187,64.84899999999999,33.302,67.783,30.432,73.39699999999999,25.278000000000002,62.456,36.144,80.46300000000001,18.234,,,62.894,17.169,47.958999999999996,35.969,41.485,32.325,47.401,52.294,33.887,53.924,50.464,38.459,55.19,31.02,63.271,24.089000000000002,62.994,24.055999999999997,42.333,57.809
1713,"Clark County, Kansas",82.706002034588,12.004069175991864,1.9328585961342828,3.3570701932858595,2174,County,20025,"Clark County, Kansas",1548,30.858,69.104,58.74,41.461000000000006,66.64399999999999,33.296,69.271,30.769000000000002,60.56100000000001,39.175,80.4,19.445,,,62.315,21.331999999999997,46.415,35.593,43.422,37.26,46.672,53.218999999999994,32.295,60.299,49.783,44.31,55.577,35.964,63.028999999999996,28.874000000000002,61.081,30.84,40.408,60.199
1714,"Carroll County, Maryland",65.49676598451913,28.645483570730097,1.1321999552303867,4.7255504895203755,168049,County,24013,"Carroll County, Maryland",113341,30.394000000000002,69.695,61.769,36.656,68.95100000000001,29.871,70.851,28.486,61.592,37.897,81.188,18.546,,,63.513999999999996,18.965999999999998,46.891000000000005,36.535,42.015,36.184,48.663000000000004,51.26,32.459,57.941,49.917,41.00899999999999,55.236000000000004,33.784,63.586999999999996,26.474,62.26,28.101999999999997,43.68600000000001,56.309
1715,"Lincoln County, Maine",45.38540500186637,47.78368794326241,1.9830160507652108,4.8478910041060095,34623,County,23015,"Lincoln County, Maine",25945,35.823,64.297,70.733,28.295,74.725,23.708000000000002,78.36399999999999,21.252,68.987,30.333000000000002,84.779,14.991,,,71.8,12.638,54.699,30.916999999999998,53.278999999999996,29.072,58.14,42.093,35.671,57.802,57.277,36.021,63.31399999999999,27.461,71.357,19.852999999999998,70.457,21.633000000000003,49.676,50.007
1716,"Cherokee County, Alabama",83.87127487384556,14.510139960011426,0.23802723031514805,1.3805579358278588,25208,County,1019,"Cherokee County, Alabama",18813,24.660999999999998,75.358,56.45399999999999,41.876000000000005,59.676,37.616,66.419,32.508,54.641999999999996,44.318000000000005,75.431,23.866,,,56.144,22.014,41.028,41.395,33.278,38.34,43.253,56.739,30.764,56.966,46.585,42.766999999999996,49.647,35.898,57.461999999999996,29.930999999999997,56.778,30.825,40.791,58.288000000000004
1717,"Bibb County, Alabama",76.96616369455876,21.42203932327389,0.19433013260173754,1.4174668495656149,22189,County,1007,"Bibb County, Alabama",15683,24.599,75.437,58.667,39.607,60.917,35.724000000000004,67.37899999999999,31.191,56.0,42.69,75.9,23.158,,,58.42100000000001,18.032,41.923,41.31100000000001,34.852,34.047,45.31100000000001,54.648999999999994,33.426,52.273,48.915,38.3,51.645,31.774,58.673,26.459,58.193999999999996,27.191999999999997,43.54600000000001,55.595
1718,"Vermilion Parish, Louisiana",78.4342454361858,18.78984675088108,0.4553914386409536,1.5324911891656436,56805,County,22113,"Vermilion Parish, Louisiana",38039,25.375999999999998,74.533,55.446000000000005,43.113,61.088,36.213,64.994,34.542,55.312,43.474,74.014,25.428,,,56.989,18.988,41.589,41.513000000000005,34.605,34.743,45.318999999999996,54.768,32.545,55.727,48.32899999999999,40.351,50.928999999999995,33.872,58.13,27.484,56.016999999999996,30.993000000000002,42.917,56.727
1719,"Pike County, Arkansas",79.14572864321609,17.185929648241206,0.20100502512562812,1.8341708542713568,11027,County,5109,"Pike County, Arkansas",7682,28.104,71.781,58.748000000000005,40.066,60.522,36.918,65.859,33.512,55.754,42.795,75.639,23.364,,,59.085,19.723,42.853,39.474000000000004,36.861999999999995,35.907,47.17,52.67,33.8,55.098,49.85,39.994,53.94,33.236,61.62,26.896,61.854,26.504,43.376999999999995,56.25899999999999
1720,"Spalding County, Georgia",60.27756360832692,36.0331534309946,,3.6892829606784887,63573,County,13255,"Spalding County, Georgia",42315,26.206,73.888,61.505,36.979,67.684,29.381,71.869,26.6,62.467,36.35,79.567,19.567999999999998,,,64.03699999999999,13.107999999999999,45.216,38.669000000000004,39.368,29.064,50.997,49.287,36.798,48.176,52.845,33.898,54.371,27.61,60.157,21.975,59.678000000000004,23.254,48.313,50.961000000000006
1721,"Benton County, Iowa",60.08765522279035,34.127100073046016,0.6281957633308984,3.9444850255661055,26352,County,19011,"Benton County, Iowa",17613,29.798000000000002,70.217,64.062,34.592,67.727,28.756,72.195,26.006,62.721000000000004,35.621,81.92399999999999,16.658,,,67.325,14.717,49.879,35.48,44.641000000000005,31.872,54.183,45.91,35.044000000000004,56.481,53.217,38.391999999999996,59.208999999999996,29.799,69.581,20.861,67.979,23.883000000000003,46.16,53.135
1722,"Jackson County, Iowa",57.04625637005096,37.60290082320659,0.8330066640533124,3.1164249313994508,19870,County,19097,"Jackson County, Iowa",13825,29.486,70.561,67.804,30.997,69.97800000000001,26.531999999999996,74.464,23.647,65.991,32.426,83.065,15.704,,,67.885,13.16,51.096000000000004,34.61,45.559,29.803,55.58,44.567,35.975,54.17100000000001,54.70399999999999,35.764,60.426,27.739,69.241,19.765,67.942,22.531999999999996,47.688,51.391000000000005
1723,"Iowa County, Iowa",59.08522016156559,34.93002616907498,0.6940493799067016,3.584025486403459,16097,County,19095,"Iowa County, Iowa",11348,31.448,68.507,64.18,34.760999999999996,66.367,30.175,71.27199999999999,26.875999999999998,62.27,35.958,81.914,16.328,,,67.141,14.209000000000001,49.348,35.580999999999996,44.523999999999994,31.559,53.967,46.13,36.111999999999995,56.08,54.766000000000005,37.326,60.222,28.951999999999998,68.97399999999999,21.566999999999997,67.483,24.467,46.82899999999999,52.431000000000004
1724,"Winneshiek County, Iowa",47.53499153071231,46.696977801551206,0.8825889275207275,3.396630115004012,20910,County,19191,"Winneshiek County, Iowa",13552,36.347,63.615,70.253,28.986,69.362,26.676,73.625,24.173000000000002,65.595,32.108000000000004,83.736,13.872,,,72.21600000000001,10.752,54.04600000000001,31.433000000000003,52.266999999999996,27.309,60.278999999999996,39.802,40.138000000000005,53.468999999999994,59.979,33.24,65.738,24.587,73.75399999999999,17.893,72.439,20.480999999999998,51.379,47.551
1725,"Louisa County, Iowa",61.90572526805583,33.23892373052802,0.5664576168318834,2.7109043091240137,11522,County,19115,"Louisa County, Iowa",7642,28.825,71.12,61.838,36.696,65.587,30.819000000000003,70.935,27.038,62.027,35.821,80.62899999999999,17.405,,,65.605,13.993,48.723,35.724000000000004,41.379,30.531,55.04600000000001,45.083,37.622,52.133,55.181000000000004,34.534,60.023999999999994,27.093000000000004,68.319,20.506,66.561,23.517,46.817,52.409
1726,"Adams County, Iowa",66.90682036503361,27.137367915465894,0.4322766570605188,4.46685878962536,4050,County,19003,"Adams County, Iowa",2854,30.601999999999997,69.385,66.461,32.951,69.21600000000001,28.348000000000003,73.794,24.811999999999998,64.775,33.876999999999995,82.538,16.204,,,67.28,14.460999999999999,50.872,34.05,46.357,31.006,54.13399999999999,45.923,35.583,55.527,54.275,37.246,60.03,29.026,68.558,21.528000000000002,67.018,24.076,46.271,53.397
1727,"Citrus County, Florida",68.32139716044729,28.602839552707625,0.5980650835532102,2.163588390501319,139698,County,12017,"Citrus County, Florida",110151,29.864,70.365,63.496,35.4,69.524,29.089000000000002,73.23,26.289,62.88399999999999,36.068000000000005,81.128,18.489,,,66.982,15.319,49.81399999999999,35.93,44.692,32.313,50.838,49.49100000000001,33.905,57.638999999999996,51.433,39.784,56.403,32.16,66.816,22.714000000000002,65.343,25.076,45.57,54.343999999999994
1728,"Hempstead County, Arkansas",62.451998293272645,33.72208789645854,0.31290001422272795,1.4933864315175651,22851,County,5057,"Hempstead County, Arkansas",14679,27.049,72.914,63.111000000000004,35.334,64.42,32.071999999999996,68.425,30.453000000000003,59.968999999999994,38.407,77.486,21.656999999999996,,,63.568000000000005,13.588,46.007,38.284,39.454,29.938000000000002,51.828,48.065,37.874,47.205,53.672,32.583,57.848,26.455,64.322,20.918000000000003,64.916,20.721,48.653,50.857
1729,"Greenlee County, Arizona",58.34104224483503,33.672525439407956,1.8193031144002467,6.167129201356769,8080,County,4011,"Greenlee County, Arizona",5574,33.42,66.33800000000001,66.558,31.462,67.95,28.906,72.357,26.024,63.582,34.159,80.477,17.993,,,68.554,12.684000000000001,52.086000000000006,33.576,44.72,28.713,58.291000000000004,41.589,41.992,46.583999999999996,58.331,31.331999999999997,61.875,25.111,68.04899999999999,19.319000000000003,67.086,21.295,50.41,49.117
1730,"Jackson County, Arkansas",63.32750922151039,30.73189671908367,0.5047563579887401,2.1549213744903906,17517,County,5067,"Jackson County, Arkansas",12624,25.241,74.757,61.751999999999995,36.543,64.595,32.039,69.376,29.633000000000003,60.13399999999999,38.283,76.945,22.443,,,61.117,15.672,45.388000000000005,38.760999999999996,37.043,31.506,50.297,49.653999999999996,35.054,49.684,51.273,34.727,55.553000000000004,28.565,62.982,22.21,63.409,22.171,45.909,53.531000000000006
1731,"Grant County, Arkansas",74.69600463231036,20.36768963520556,0.4342790966994789,2.53329473074696,17698,County,5053,"Grant County, Arkansas",12259,26.799,73.148,56.599,42.716,63.126000000000005,35.779,67.20100000000001,33.075,57.56399999999999,41.611000000000004,76.693,23.287,,,58.151,21.334,43.208,39.058,36.463,37.04,45.823,54.067,31.840999999999998,56.49,48.369,41.266999999999996,53.118,34.306999999999995,61.055,27.529,60.828,27.320999999999998,40.641999999999996,59.368
1732,"Clay County, Florida",70.41734437727405,26.10682286133336,0.5368408187057531,2.6371952652708184,185357,County,12019,"Clay County, Florida",129162,28.668000000000003,71.475,58.108999999999995,40.596,65.589,32.812,68.976,30.296,58.723,40.088,78.988,20.307000000000002,,,61.155,19.184,43.867,39.635999999999996,38.043,35.659,46.736000000000004,53.586000000000006,33.469,58.326,49.398,42.101000000000006,53.722,34.906,61.309,27.944000000000003,60.638000000000005,30.166,43.381,56.438
1733,"Franklin County, Florida",68.61569215392304,28.952190571380967,0.5497251374312844,1.5825420623021822,11273,County,12037,"Franklin County, Florida",8814,30.491,69.5,65.449,33.743,68.538,30.03,72.29,26.964000000000002,61.963,36.53,80.782,18.129,,,66.054,14.482000000000001,48.967,34.824,45.458,29.837,51.412,48.833999999999996,36.569,54.713,53.733999999999995,37.132,58.096000000000004,29.796,65.421,23.364,64.803,25.016,46.876999999999995,52.826
1734,"Del Norte County, California",54.84456788804615,37.22892853327636,2.6172417476765304,4.443969661360966,28669,County,6015,"Del Norte County, California",19350,33.936,65.869,64.945,33.244,65.617,30.024,71.76,26.276,62.683,35.346,79.999,18.589000000000002,,,67.914,13.383,50.63399999999999,34.542,45.403,29.791,56.232,43.46,39.986,49.57899999999999,56.70399999999999,33.876,61.203,26.739,68.602,20.643,68.49,21.491,50.486999999999995,48.638999999999996
1735,"Hendry County, Florida",55.753646677471636,41.50909418332433,0.4682153790743742,1.8548532324869442,39192,County,12051,"Hendry County, Florida",23629,33.804,66.029,73.508,25.511,71.77,26.218000000000004,75.095,23.41,66.191,31.459,82.024,16.108,,,73.527,8.859,57.138999999999996,29.14,51.849,22.273000000000003,62.527,37.599000000000004,46.994,43.549,63.258,26.498,66.821,20.538,72.318,15.852,71.845,17.123,55.023,44.562
1736,"Morgan County, Colorado",68.16958277254375,26.312247644683715,0.6729475100942126,2.8936742934051143,27894,County,8087,"Morgan County, Colorado",18107,32.643,67.107,61.839,36.989000000000004,67.062,31.94,70.836,29.204,62.089,36.476,79.34,19.543,,,63.898999999999994,14.97,49.066,33.829,41.083999999999996,30.906999999999996,54.577,45.431999999999995,39.069,50.055,56.08,33.5,59.288999999999994,27.285999999999998,66.736,21.393,65.423,23.015,45.629,54.063
1737,"Smith County, Tennessee",74.02159244264506,22.780026990553303,0.4048582995951417,2.307692307692308,19014,County,47159,"Smith County, Tennessee",13044,24.897,75.041,59.185,39.213,65.893,31.708000000000002,71.313,27.945999999999998,60.876999999999995,38.17,78.729,21.244,,,60.308,18.477,46.43600000000001,37.995,37.687,34.723,47.745,52.07899999999999,32.202,54.243,49.262,38.64,52.72,32.634,62.055,24.763,61.52,25.057,43.25899999999999,56.239
1738,"Williamson County, Tennessee",65.10028653295129,29.60076408787011,0.4995224450811843,4.307545367717287,174354,County,47187,"Williamson County, Tennessee",125642,33.54,66.50399999999999,58.21,41.001000000000005,66.65899999999999,32.036,68.579,31.436,59.743,40.036,79.123,20.412,,,63.3,19.925,46.865,34.571999999999996,44.386,35.656,48.644,51.2,32.635,58.995,51.026,41.863,56.248000000000005,34.199,64.11399999999999,27.784000000000002,63.131,28.046,42.946000000000005,56.81100000000001
1739,"Atascosa County, Texas",63.19735391400221,34.068357221609695,0.4777655273796398,2.2565233370084528,44217,County,48013,"Atascosa County, Texas",29126,29.849,70.098,60.588,37.789,63.836999999999996,32.734,68.023,30.721999999999998,60.573,36.749,76.922,21.763,,,66.212,12.834000000000001,50.437,34.635999999999996,38.81,28.745,58.879,41.25899999999999,44.58,43.106,59.32,29.2,62.928999999999995,23.320999999999998,68.64,18.826,67.061,20.951999999999998,49.838,49.623999999999995
1740,"Delta County, Texas",80.56164984642386,17.55155770074594,0.30715225976305394,1.5796401930671349,5332,County,48119,"Delta County, Texas",3621,27.698,72.342,55.151,44.04600000000001,61.075,36.328,65.459,34.405,55.744,42.898999999999994,76.42699999999999,23.559,,,58.521,19.721,42.68600000000001,40.163000000000004,36.435,36.586999999999996,45.965,54.25899999999999,33.488,55.918,49.001000000000005,41.88399999999999,53.003,34.852,61.088,27.831999999999997,59.51,30.236,42.825,56.885
1741,"La Salle County, Texas",42.4597364568082,54.90483162518301,0.4880429477794046,2.14738897022938,6388,County,48283,"La Salle County, Texas",4414,30.504,69.456,71.752,25.953000000000003,67.997,26.726999999999997,72.12100000000001,25.245,65.933,30.886,78.34,20.000999999999998,,,72.029,8.775,56.963,31.745,44.985,22.988000000000003,65.344,34.771,49.243,37.579,63.282,24.27,67.362,18.957,72.673,14.356,71.58800000000001,15.931,56.435,42.925
1742,"Limestone County, Texas",75.14382845188284,22.855648535564853,0.3530334728033473,1.6474895397489542,22875,County,48293,"Limestone County, Texas",16006,26.125999999999998,73.818,47.218999999999994,52.13399999999999,60.788999999999994,38.175,64.571,36.221,56.123000000000005,42.013000000000005,75.237,24.052,,,58.641000000000005,16.961,42.758,38.556999999999995,32.298,32.221,50.287,50.095,38.327,47.551,53.653999999999996,33.263000000000005,56.923,27.09,62.18600000000001,24.035999999999998,59.718999999999994,26.789,42.512,56.985
1743,"Navarro County, Texas",73.15346111585886,24.404834574533023,0.3479428641191552,2.0937614454889517,48291,County,48349,"Navarro County, Texas",30917,27.71,72.325,58.604,40.352,62.254,34.914,66.55,32.845,57.793,40.568000000000005,76.569,23.136999999999997,,,61.282,16.905,45.016000000000005,38.135999999999996,37.751,32.769,49.757,50.45,37.205,50.35,52.196999999999996,36.678000000000004,56.016999999999996,30.238000000000003,62.519,24.778000000000002,61.306999999999995,26.6,45.993,53.71
1744,"Rusk County, Texas",77.26124039170264,20.717068547962512,0.2685058439507213,1.7531852163841213,50887,County,48401,"Rusk County, Texas",36884,23.533,76.48,43.273999999999994,56.018,59.986999999999995,39.393,63.492,37.558,55.239,43.25,73.60600000000001,26.331,,,54.036,20.814,40.426,40.355,28.959,35.818000000000005,45.858999999999995,54.532,34.974000000000004,49.981,49.543,36.693000000000005,53.021,30.599,58.975,26.689,56.255,29.66,39.119,60.643
1745,"Shackelford County, Texas",91.74434087882824,6.857523302263648,0.0,1.3981358189081226,3231,County,48417,"Shackelford County, Texas",2269,28.334,71.655,51.536,48.458999999999996,59.762,39.454,63.523999999999994,37.262,54.077,45.096000000000004,75.47,24.89,,,56.738,23.677,41.032,40.39,35.669000000000004,39.422,43.29,56.868,31.954,58.775,47.38,45.06100000000001,51.516999999999996,37.852,59.138000000000005,31.584,57.387,33.508,39.629,60.498000000000005
1746,"Victoria County, Texas",68.48736787831915,28.4963908223769,0.4962619231760763,2.519979376127868,86499,County,48469,"Victoria County, Texas",57384,30.545,69.555,62.125,36.936,65.77,31.791,69.344,30.131999999999998,60.357,37.993,76.786,22.71,,,65.007,15.561,48.773,36.388000000000005,41.809,31.266,53.675,46.431000000000004,40.126999999999995,48.376999999999995,55.053000000000004,34.617,59.542,28.06,65.233,22.916999999999998,64.982,24.041,47.831,52.199
1747,"Wharton County, Texas",69.00795539538996,28.816209968042433,0.3467736452029646,1.8290609913646565,41099,County,48481,"Wharton County, Texas",26671,28.869,71.09100000000001,61.738,37.54,65.025,32.596,68.479,30.998,60.496,37.775,77.086,22.427,,,64.351,14.494000000000002,48.136,35.659,40.705,29.787,53.458,46.635,40.305,46.733999999999995,55.425,33.073,59.301,26.855,65.07,21.805999999999997,63.813,23.319000000000003,47.967,51.94
1748,"Arlington County, Virginia",16.888155248692854,76.98669392679984,0.7608258479688966,3.1974795549001205,207016,County,51013,"Arlington County, Virginia",165544,45.137,54.785,81.259,18.625999999999998,81.094,17.916,80.57300000000001,18.424,74.32600000000001,24.684,88.509,10.088,,,82.243,6.917000000000001,66.093,22.65,68.431,21.445,70.492,29.351999999999997,46.833,47.875,67.324,27.383000000000003,74.54,18.590999999999998,80.962,12.397,80.954,13.08,59.348,40.564
